"","MME_MU","MME_SIZE"
"Actr2",72.7441282290928,2.77016094410418
"Actr3",38.8827623522795,1.02780196837672
"Actr6",27.5019042345085,0.409182298716452
"Actr8",19.4597986716744,0.63095824687765
"Acyp1",21.9113816938017,0.52539523362927
"Adam19",22.287936093341,0.573556603315845
"Adat2",48.1558377535537,0.687558707308878
"Add1",22.7869349630981,0.359951778948606
"Adh5",158.667421795864,4.17740712426918
"Adipor1",41.9918764348912,0.95740906572003
"Adipor2",125.066813212601,1.61277835789438
"Adk",36.1153469000566,0.795412931092735
"Ado",26.3040725544941,1.47987591361441
"Adpgk",24.5634392280798,0.736654886897851
"Adprhl2",21.2601858450872,0.672202152895035
"Adsl",54.4471779122077,1.30232426937037
"Adss",59.3122064646226,2.33304735207371
"Aebp2",29.8840434932114,0.53773241182237
"Aen",48.6414655268225,0.420503694522001
"Aes",36.6722486345926,0.84601577006819
"Aff1",82.5800516020308,0.712286356313035
"Afg3l1",29.9533876792533,0.590522430420513
"Afg3l2",39.3668745296529,1.21610203656496
"Agfg1",34.9049675847868,0.819047649255787
"Aggf1",46.5520993406891,1.2627990544282
"Agpat2",31.9446158989453,0.595379062996155
"Agpat5",26.3965613067675,0.648131659480742
"Agpat6",31.1128058753545,0.770732957889112
"Agps",23.781753029555,0.7110749260028
"Agrn",29.2042749423665,0.448231886107478
"Agtrap",80.0561519144642,1.67351078821382
"Ahctf1",39.0330620014148,0.667845839164511
"Ahnak",64.0357810568294,1.02571769987221
"Aimp1",54.7443093094381,0.970069658735116
"Aimp2",58.2311204473549,1.30855090082847
"Aip",17.1682298968722,0.413265994336313
"Ak2",237.624422031173,5.74613472629459
"Ak4",30.863839788812,0.507058585391948
"Akap10",15.7641233634071,0.480798451623233
"Akap12",313.486665847063,5.23006787349221
"Akap17b",13.6125807278053,0.237036504247827
"Akap2",43.394167110824,0.658086596446916
"Akap8",99.7012933462764,2.11441005953262
"Akap9",56.8526644863334,0.675988444253819
"Akirin2",20.259193663972,0.639546471158659
"Akr7a5",18.6814608295865,0.483976659640132
"Akt1s1",20.8791015931277,0.708322823116603
"Alas1",26.7261943329599,0.476337918962147
"Aldh16a1",19.0066589201696,0.378758375885976
"Aldh18a1",55.4736833853187,0.772466469021004
"Aldh2",58.656374819403,1.69016102544637
"Aldh7a1",85.7576121478091,1.63692286548553
"Aldh9a1",35.6245176497687,0.779346207893144
"Aldoa",654.430057495333,5.90608968615963
"Alg11",19.2102467446513,1.05772902073087
"Alg13",287.763959692658,5.94795694277328
"Alg3",17.8722719806656,0.322698029618122
"Alkbh2",30.9785808634417,0.595567393163235
"Alkbh6",31.7525341503123,0.662419492850882
"Alpl",74.3251571453541,1.94292139167616
"Amdhd2",88.5487704937409,1.49020494818971
"Amz2",14.5743879844841,0.261269358540817
"Anapc1",22.200560536351,0.783453110559977
"Anapc16",33.2900446819042,0.563799632995544
"Anapc2",42.3002401574002,1.27343893784494
"Anapc4",27.6876893782062,0.570938509034668
"Anapc5",118.586138108219,2.99824230058032
"Ankhd1",83.2156606781087,1.15783156440677
"Ankrd10",47.2872590181704,0.814831454674875
"Ankrd11",124.766585609171,2.02008189349798
"Ankrd12",24.9468627229371,0.374028872524554
"Ankrd17",84.0032713692705,1.69402072556305
"Ankrd27",26.957666579621,0.730210202564936
"Ankrd35",26.2839055576158,0.577154551635075
"Anln",32.6329755376174,0.952233043567452
"Anp32a",395.036671180149,4.35286830953563
"Anp32b",88.6737066007448,0.821598027045938
"Anp32e",99.4921594858521,0.88797543698067
"Anxa2",38.4040595509648,0.127779204340715
"Anxa6",38.1783710394803,0.810304682300404
"Anxa7",70.2059034233207,1.72547262916024
"Aoah",58.5890921089965,0.974498881798259
"Ap1b1",18.7082733813165,0.542481498680018
"Ap1g1",19.7830933548734,0.854818169158215
"Ap1s1",48.6405602303525,1.28740682187864
"Ap2a1",33.7418250884569,0.733639466538498
"Ap2a2",41.3354785110656,1.74554613330142
"Ap2b1",51.4891333882991,1.45677101640556
"Ap2m1",89.4731478044928,1.19025275947365
"Ap2s1",49.4484307318307,0.950429949685921
"Ap3b1",32.5779058439553,0.792636462136838
"Ap3b2",25.5284133456023,0.203208475256792
"Ap3d1",79.0451333824225,1.93289492007886
"Ap3s2",32.4661670450957,1.02230132368028
"Apc",25.3239893818621,0.889573287657517
"Apex2",20.1618880600051,0.441802900105611
"Api5",48.9514067882636,0.993746999700239
"Apip",20.6386055738765,0.491044712597207
"Apitd1",50.6541827558557,1.21446892346103
"Aplp1",16.7985149189037,0.571612199124033
"Aplp2",68.6026909541906,1.16827031916645
"Apoa1bp",46.5522905648138,0.668740748785003
"Apobec3",46.0266342874024,1.21289547164657
"Appl1",28.216191771756,0.888529092968867
"Aprt",91.3629137421645,1.71825173934727
"Aqp3",94.2904390109097,0.377628318885359
"Aqr",52.5162721544717,1.16674522596434
"Araf",55.0995706625738,1.3144345662268
"Arap1",19.3383571801621,0.549666867844446
"Arcn1",46.7642240119737,1.41722819287278
"Arf3",16.7963212388034,0.66626928788555
"Arf4",35.1269292509676,1.06992083764148
"Arf5",22.3442986810448,0.736863016409141
"Arf6",39.0979430772483,1.25088925547369
"Arfgap1",21.8123224719849,0.699628261023398
"Arfgef2",18.8939900798073,0.386582690941036
"Arglu1",95.3004384959691,1.22824737130559
"Arhgap1",21.6804372366229,0.508756734499841
"Arhgap12",46.3285023634356,1.13575633018725
"Arhgap5",18.6210216912015,0.391421222485291
"Arhgef1",19.1988452324388,0.393838696390158
"Arhgef18",19.7285806857621,0.556167074451482
"Arid2",47.9537848802173,0.746830631177454
"Arid4a",52.3249981102348,0.710655401035134
"Arid4b",28.319021344316,0.715290977039835
"Arid5b",42.0209661851551,0.874361122290021
"Arih1",17.8305335501301,0.436749901475525
"Arih2",78.6293792971575,0.783837206153583
"Arl2",31.3909822814471,0.919842096099776
"Arl4a",25.3140688358786,0.592931876843445
"Arl6ip1",168.589883891234,2.14401298088788
"Arl6ip4",81.4300741339147,0.874069375220596
"Arl6ip5",32.9195766010512,0.760036667281264
"Arl6ip6",21.9194416920367,0.771801277017495
"Arl8b",39.259040332723,0.807175396978389
"Armc1",30.7524488848578,0.542932277866007
"Armc10",52.2167226251483,1.19654615864266
"Armcx1",43.8151036214103,1.31782829770653
"Arpc1a",21.9730499705386,0.577351045278031
"Arpc1b",78.6219355532093,1.24315193883569
"Arpc3",64.7873345859088,2.32080478137133
"Arpc4",153.981866836359,1.33908664367485
"Arpc5",102.550345273415,1.95543797345495
"Arpc5l",20.6083039546824,0.705974120232779
"Arpp19",213.915835544155,0.844516254367679
"Arrdc4",18.4390855346585,0.33955330583091
"Asah1",66.6165751446024,1.5850895662259
"Asap1",51.1023386044973,0.7652174240936
"Ascc1",16.6117090716214,0.257019676961906
"Asf1a",42.3990432244615,0.777434013191472
"Asf1b",22.8725823857716,0.763895918459357
"Ash2l",281.124902272716,4.37106202173302
"Asl",23.9417854915654,0.736145486924472
"Asna1",63.7830430027095,1.98206035943021
"Asns",466.171533567089,3.33697532141271
"Asnsd1",26.591158752444,0.287021836149976
"Aspm",25.9300142990993,0.605522299116326
"Asrgl1",18.4467713676396,0.72633991200575
"Asxl1",16.4418709679654,0.537916794325895
"Asxl2",38.0573282323937,0.230351655765216
"Atad2b",30.6507637631167,0.419973533669666
"Atad3a",35.8569446231572,1.56752156983854
"Atad5",36.1029309185377,0.455916431801892
"Ate1",20.3257382700006,0.458382363669297
"Atf1",16.4424193119281,0.851397281253061
"Atf4",113.900867883278,1.35183942074296
"Atf7ip",18.5928204508534,0.822618473733167
"Atg12",29.0749417013428,0.788760906059985
"Atg13",19.7787810242008,0.641743218215365
"Atg14",18.040378822838,0.433996500840346
"Atg16l1",30.2064795651293,1.00695266689129
"Atg4b",22.689901085935,0.859810478997259
"Atg4d",16.6930437585941,0.508551441741883
"Atic",61.602047771838,1.66549590024926
"Atm",31.5473332222188,0.690816805184092
"Atmin",30.7747874635989,0.693131677432465
"Atox1",79.5839927709387,2.29233606237468
"Atp13a1",25.6284765506482,0.805972290477297
"Atp13a3",27.9406911213853,0.880507007097962
"Atp1a1",65.8395758401965,0.895267435703078
"Atp1b1",84.7949063934307,1.15318420358525
"Atp1b3",49.5988892379765,1.14565507281026
"Atp2a2",58.9625295782756,1.37327105643838
"Atp2b1",50.0947396645211,0.921061436265646
"Atp2c1",19.4724309474654,0.710508463379938
"Atp5a1",492.490435981508,9.49481762201147
"Atp5b",528.287089532852,8.72179806430382
"Atp5c1",365.349295833537,5.70120804710109
"Atp5e",256.702363763591,5.40272216810415
"Atp5f1",221.292301918163,4.67827774031762
"Atp5g3",276.567190216374,5.24723779226808
"Atp5j2",301.32282773087,7.51880707595788
"Atp5o",213.108578261568,3.95754931957092
"Atp5sl",21.7428584013484,0.935973000408428
"Atp6ap2",50.9806761298851,1.2746055853886
"Atp6v0b",61.6706082772312,1.58941206984592
"Atp6v0d1",29.0728735634588,0.868588359298194
"Atp6v0e",135.722823018313,2.35826523340479
"Atp6v1a",86.1343954603615,1.78180200602595
"Atp6v1b2",45.6280512462696,1.0631679203257
"Atp6v1c1",58.2902949634562,1.49053375301278
"Atp6v1d",55.8140508885644,1.13953376493996
"Atp6v1e1",94.4600229708217,1.64751376949468
"Atp6v1f",48.2169848576286,1.18162441764929
"Atp6v1h",22.9797476076094,1.29820496587762
"Atp7a",31.404930050145,0.591632113634273
"Atp9a",33.1785630353569,0.572499458054798
"Atpaf2",33.0900641071627,0.09820990770289
"Atpif1",544.018345379504,8.41109022450905
"Atrip",17.0295903830811,0.539019106851959
"Atrx",639.095461906783,2.27694085269542
"Atxn10",37.3487146606663,1.04539077844724
"Atxn2l",20.6122088602929,0.497604916258855
"Atxn7l3b",95.6330932323351,1.09226765562187
"Auh",37.1968044261037,0.61699361260955
"Aup1",30.4163006384645,0.557573293126831
"Aurka",42.673236846019,0.871455801091242
"Aurkaip1",44.2262847042724,1.68677596057432
"Aurkb",19.3393146182706,0.85231131915539
"Aven",27.9814363959875,0.530382649672867
"Avpi1",38.5924684385494,0.542325199612557
"B3gnt2",21.5719288032994,0.348324373261994
"B4galt1",20.871589999583,0.862926992017094
"B4galt5",27.904530131678,1.10786713517666
"B4galt6",173.971291675091,2.53743349978008
"B9d1",17.7384351008479,0.456942355204997
"BC003965",42.3142577284853,0.910608023882328
"BC004004",16.4763825270979,0.513056876461052
"BC005624",22.5702880561678,0.518336737083103
"BC030867",32.6510316312402,0.683793589335032
"BC031181",26.0986818317873,0.94546075218718
"BC052040",17.7653358660844,0.353656800940275
"BC055324",25.8590948053455,0.679183068067042
"Bag4",16.4837025945922,0.453529239591137
"Bag5",27.3968201551797,0.502690074147501
"Bag6",90.3604630961117,1.43655584964143
"Bak1",22.5402556518072,0.665186679136653
"Banf1",401.287515925368,5.32384987884725
"Banp",15.1991493780214,0.246098377748037
"Bap1",53.5103866364922,1.17945422017881
"Bard1",23.6350686425121,1.5337748879647
"Bax",291.155203820427,5.56998441706458
"Baz1b",72.7900300308482,1.26045497832356
"Baz2a",74.749401794717,1.43309808669336
"Baz2b",41.4456146849675,0.259899921523068
"Bbx",18.6979475493409,0.317397940029986
"Bcam",29.1872670020714,0.469196981225532
"Bcap29",18.1394388902722,0.46374199946582
"Bcap31",221.963099991321,3.86729294490089
"Bcas2",156.437740526175,4.39631626305108
"Bcat1",163.142963387716,2.30342938872684
"Bcat2",77.7785025707004,1.81082717900403
"Bccip",85.8813259443048,2.73324653516701
"Bckdha",67.7819655430375,1.08209698277854
"Bckdhb",29.0155161622839,0.707265839588519
"Bckdk",39.7725869268837,0.895085110167199
"Bcl2l1",22.2490119608869,0.586671102205569
"Bcl2l13",31.540510823101,0.691239665845231
"Bcl3",17.1625243921776,0.384684809040951
"Bclaf1",136.072358744872,2.08865687366282
"Bcs1l",21.7329947649437,0.403169042435625
"Bdh1",24.9462425653687,0.430226188880389
"Bdp1",31.8219203284689,0.793280370228016
"Bend4",29.4000263521139,1.41777505625818
"Bet1",17.3788531219546,0.387879582218107
"Bet1l",20.8965429697806,0.290050818802197
"Bex1",403.063201695059,2.24354205653234
"Bex2",22.3072506006216,1.20493693615253
"Bhlhb9",21.2633811214953,0.466993719158537
"Bid",59.8728376938537,1.01289695817643
"Birc5",125.789581005292,2.56703335917093
"Birc6",45.1638104384466,0.547707232603956
"Blm",28.0063365867819,0.674092749378732
"Blmh",37.9608860198507,0.863665949501228
"Blvrb",24.0062321018837,0.485901038270469
"Blzf1",19.2798549497732,0.398723537180006
"Bms1",52.6288026669623,1.14824856679067
"Bnip3l",45.2591116608637,0.816762865534246
"Bod1l",77.4791632900351,1.32096011434973
"Bop1",33.4061890287361,0.516736570533266
"Bpnt1",20.694700061921,0.701303269369439
"Bptf",125.760797394616,1.00040274714213
"Brca1",30.8131474190088,0.793270645157703
"Brca2",43.4173796137775,1.06427209026518
"Brcc3",56.2922444630707,1.16753367789119
"Brd2",122.242442693225,1.76776749989952
"Brd3",58.6437631824899,1.43232220168307
"Brd4",52.9520234637139,0.57396107889936
"Brd8",86.3133829353666,1.32126129587384
"Bri3bp",17.9822770083601,0.804293284063677
"Brix1",192.819401535241,3.05202640601288
"Brpf1",13.89778536292,0.453154530469069
"Brwd1",47.0339660832056,1.02138095861312
"Brwd3",36.798005474132,0.422501021569057
"Bscl2",21.052684317953,0.823507633192153
"Bsg",406.242251923819,4.79641760723241
"Btaf1",20.5592391123491,0.683143691418987
"Btbd2",18.7189178429421,0.465213740397712
"Btbd9",18.7224595025892,0.288057555125996
"Btg1",45.3404393689537,1.15704386572547
"Btg2",30.9936975266066,0.300482435627599
"Btrc",21.3446107886817,0.643622349919277
"Bub1",56.1940275764138,1.10442462510853
"Bub1b",73.2257432122888,2.61353959956087
"Bub3",76.8823714335767,1.38278344887997
"Bud13",17.53014896018,0.559280139779212
"Bud31",36.3530686558426,1.1267310143373
"Bysl",42.7442623567299,1.28656438864229
"Bzw1",97.2152917757322,2.711835339434
"Bzw2",105.757476476586,1.41251397960005
"C1qbp",360.881864236974,6.17550851516622
"C230052I12Rik",22.2415728072596,0.509474113781887
"C330027C09Rik",31.6859272102339,0.98636281414676
"C77080",51.5867427840429,0.386359631691617
"Cab39",16.1611309223446,0.364201779873433
"Cabin1",18.6339321217131,0.462141676090646
"Cacybp",148.680213052983,2.49893878822849
"Cad",79.8363968301392,1.40988761016509
"Cadm1",42.4494612443582,1.01610041054005
"Calm1",261.082178262113,4.57801892112473
"Calm3",91.5301435323513,2.47974002371779
"Calr",128.461879459485,2.75363251877295
"Calu",41.5792873488399,0.936468866473357
"Canx",155.80723374458,2.89890805857448
"Cap1",19.3412613655565,0.560497639415126
"Capg",20.3195602861365,0.133264184687484
"Capns1",154.302046164698,2.38624827187152
"Caprin1",174.523554482974,2.17370420205948
"Caprin2",22.201602776451,0.345205988628972
"Capza2",47.5151782423274,2.07500873876685
"Carkd",17.8608724188663,0.562089268212272
"Cars",58.489849721925,0.866240107376433
"Casc3",49.9623281593901,1.1416525441992
"Casc5",18.3699651473843,0.476399270947405
"Cask",16.5311816347827,1.0239099337002
"Casp8ap2",37.1920230260706,0.931860898586181
"Cast",21.4513657781932,0.310746164022607
"Cat",45.795997932946,1.22753766950784
"Cbfa2t2",51.3033638941158,1.36117824486318
"Cbfb",44.8152716986561,1.09615003864902
"Cbll1",16.9104906666575,0.352185248152333
"Cbs",23.479734603215,0.704757802079617
