,k0,k1,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,mu_10,mu_11,mu_12,mu_13,mu_14,mu_15,mu_16,mu_17,mu_18,mu_19,mu_20,mu_21,mu_22,mu_23,mu_24,mu_25,mu_26,mu_27,mu_28,mu_29,mu_30,mu_31,mu_32,mu_33,mu_34,mu_35,mu_36,mu_37,mu_38,mu_39,mu_40,mu_41,mu_42,mu_43,mu_44,mu_45,mu_46,mu_47,mu_48,mu_49,mu_50,mu_51,mu_52,mu_53,mu_54,mu_55,mu_56,mu_57,mu_58,mu_59,mu_60,mu_61,mu_62,mu_63,mu_64,mu_65,mu_66,mu_67,mu_68,mu_69,mu_70,mu_71,mu_72,mu_73,mu_74,mu_75,mu_76,mu_77,mu_78,mu_79,mu_80,mu_81,mu_82,mu_83,mu_84,mu_85,mu_86,mu_87,mu_88,mu_89,mu_90,mu_91,mu_92,mu_93,mu_94,mu_95,mu_96,mu_97,mu_98,mu_99,mu_100,mu_101,mu_102,mu_103,mu_104,mu_105,mu_106,mu_107,mu_108,mu_109,mu_110,mu_111,mu_112,mu_113,mu_114,mu_115,mu_116,mu_117,mu_118,mu_119,mu_120,mu_121,mu_122,mu_123,mu_124,mu_125,mu_126,mu_127,mu_128,mu_129,mu_130,mu_131,mu_132,mu_133,mu_134,mu_135,mu_136,mu_137,mu_138,mu_139,mu_140,mu_141,mu_142,mu_143,mu_144,mu_145,mu_146,mu_147,mu_148,mu_149,mu_150,mu_151,mu_152,mu_153,mu_154,mu_155,mu_156,mu_157,mu_158,mu_159,mu_160,mu_161,mu_162,mu_163,mu_164,mu_165,mu_166,mu_167,mu_168,mu_169,mu_170,mu_171,mu_172,mu_173,mu_174,mu_175,mu_176,mu_177,mu_178,mu_179,mu_180,mu_181,mu_182,mu_183,mu_184,mu_185,mu_186,mu_187,mu_188,mu_189,mu_190,mu_191,mu_192,mu_193,mu_194,mu_195,mu_196,mu_197,mu_198,mu_199,mu_200,mu_201,mu_202,mu_203,mu_204,mu_205,mu_206,mu_207,mu_208,mu_209,mu_210,mu_211,mu_212,mu_213,mu_214,mu_215,mu_216,mu_217,mu_218,mu_219,mu_220,mu_221,mu_222,mu_223,mu_224,mu_225,mu_226,mu_227,mu_228,mu_229,mu_230,mu_231,mu_232,mu_233,mu_234,mu_235,mu_236,mu_237,mu_238,mu_239,mu_240,mu_241,mu_242,mu_243,mu_244,mu_245,mu_246,mu_247,mu_248,mu_249,mu_250,mu_251,mu_252,mu_253,mu_254,mu_255,mu_256,mu_257,mu_258,mu_259,mu_260,mu_261,mu_262,mu_263
1946,1,"[0.9230769230768683, 1.7000000000579443, 'optimal', 'optimal']","[-5.245988600927146e-16, 1.000000000000192, 'optimal', 'optimal']","[-4.48751524894419e-14, 1.0000000000001517, 'optimal', 'optimal']","[-4.4947819384089775e-14, 1.0000000000002731, 'optimal', 'optimal']","[-3.8876541492039367e-14, 1.0000000000000115, 'optimal', 'optimal']","[-3.597044172302278e-14, 1.0000000000000195, 'optimal', 'optimal']","[-3.4556480951140356e-14, 1.0000000000000167, 'optimal', 'optimal']","[-3.8841704000225404e-14, 0.6755852842906043, 'optimal', 'optimal']","[-3.7001829898421517e-14, 0.863247863266166, 'optimal', 'optimal']","[-3.996515414792146e-14, 1.0000000000008147, 'optimal', 'optimal']","[-4.015907656631518e-14, 1.0000000000001183, 'optimal', 'optimal']","[-3.5740916857770606e-14, 1.0000000000000582, 'optimal', 'optimal']","[-3.572941453801417e-14, 1.000000000000045, 'optimal', 'optimal']","[-3.596473427206854e-14, 1.0000000000000056, 'optimal', 'optimal']","[-3.804118889894107e-14, 0.9999999999999876, 'optimal', 'optimal']","[-3.867077087738804e-14, 0.999999999999974, 'optimal', 'optimal']","[-3.8747775430677155e-14, 0.9999999999999691, 'optimal', 'optimal']","[-3.9058560459285504e-14, 0.9999999999999604, 'optimal', 'optimal']","[-3.887346582366968e-14, 0.9999999999999253, 'optimal', 'optimal']","[-3.8561267505503464e-14, 0.9999999999999034, 'optimal', 'optimal']","[-3.880635199978753e-14, 0.9999999999998909, 'optimal', 'optimal']","[-3.654616987953895e-14, 0.9999999999999973, 'optimal', 'optimal']","[-3.659191585190805e-14, 0.9999999999999969, 'optimal', 'optimal']","[-3.704805622955659e-14, 0.9999999999997639, 'optimal', 'optimal']","[-3.742233424099091e-14, 0.9999999999998291, 'optimal', 'optimal']","[-3.7804287049583876e-14, 0.999999999999887, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,1,"[2.2121212121177956, 6.125000000005365, 'optimal', 'optimal']","[-1.2987794931856214e-12, 1.0000000000047222, 'optimal', 'optimal']","[-4.0381580018974945e-14, 1.000000000000045, 'optimal', 'optimal']","[-4.0179398641182446e-14, 1.0000000000000198, 'optimal', 'optimal']","[-5.180267466042681e-14, 1.000000000000018, 'optimal', 'optimal']","[-3.6983200694105945e-14, 1.0000000000096778, 'optimal', 'optimal']","[-3.911257413805074e-14, 1.0000000000043616, 'optimal', 'optimal']","[-2.1913986390896375e-14, 0.9999999999999716, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1948,1,"[1.8461538461535554, 5.50000000019443, 'optimal', 'optimal']","[-1.1916227436148727e-13, 1.0000000000055431, 'optimal', 'optimal']","[-1.6402965164167224e-13, 1.0000000000002338, 'optimal', 'optimal']","[-1.9989340479295795e-13, 1.0000000000003226, 'optimal', 'optimal']","[-2.1239950785802515e-13, 1.0000000000001894, 'optimal', 'optimal']","[-2.133185729199633e-13, 1.000000000000146, 'optimal', 'optimal']","[-2.2572436722982217e-13, 1.000000000000182, 'optimal', 'optimal']","[-2.3240895981501073e-13, 1.0000000000002003, 'optimal', 'optimal']","[-2.35417766678156e-13, 1.0000000000002114, 'optimal', 'optimal']","[-2.4440691496151335e-13, 1.000000000000236, 'optimal', 'optimal']","[-2.3244389887258594e-13, 1.0000000000002383, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949,1,"[6.052631578742833, 22.83333333518481, 'optimal', 'optimal']","[3.004634606936681e-11, 0.9999999999998103, 'optimal', 'optimal']","[-2.834343362618003e-12, 0.9999999998237428, 'optimal', 'optimal']","[-1.375587304808548e-14, 0.9999999999538574, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,1,"[2.7499999999312417, 8.866666676760762, 'optimal', 'optimal']","[-1.0326081917596762e-13, 1.000000000002517, 'optimal', 'optimal']","[-2.487773164226397e-13, 1.0000000000005478, 'optimal', 'optimal']","[-3.8485318423470483e-13, 1.0000000000002984, 'optimal', 'optimal']","[-7.292755119779449e-13, 1.000000000000257, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951,1,"[1.184210526315599, 3.4500000000010016, 'optimal', 'optimal']","[-8.240201575219036e-14, 0.9999999999999086, 'optimal', 'optimal']","[-5.5376318738948597e-14, 0.9999999999963736, 'optimal', 'optimal']","[-4.280077329854071e-14, 0.9999999999998962, 'optimal', 'optimal']","[-3.577887729234993e-14, 0.999999999999895, 'optimal', 'optimal']","[-3.00841660572685e-14, 0.9999999999957772, 'optimal', 'optimal']","[-3.920901404579511e-14, 0.9999999999996243, 'optimal', 'optimal']","[-3.94232949764748e-14, 0.9999999999997508, 'optimal', 'optimal']","[-4.0630920737671826e-14, 0.9999999999825699, 'optimal', 'optimal']","[-4.139337354158425e-14, 0.9999999999818101, 'optimal', 'optimal']","[-3.90774955067892e-14, 0.9999999999820485, 'optimal', 'optimal']","[-3.721163033809107e-14, 0.9999999999824959, 'optimal', 'optimal']","[-4.487777568751356e-14, 0.9999999999840163, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,1,"[2.2173913043422173, 4.545454545462713, 'optimal', 'optimal']","[-4.0456303952486644e-14, 0.516624040921521, 'optimal', 'optimal']","[-3.8352667152733816e-14, 1.00000000000224, 'optimal', 'optimal']","[-3.8436379914205425e-14, 1.0000000000014493, 'optimal', 'optimal']","[-4.06257342637528e-14, 1.0000000000013787, 'optimal', 'optimal']","[-4.204366683057941e-14, 1.0000000000014955, 'optimal', 'optimal']","[-4.367192490361403e-14, 1.0000000000071185, 'optimal', 'optimal']","[-4.3296943065976436e-14, 1.0000000000069438, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,1,"[0.57352941175835, 1.435897435926848, 'optimal', 'optimal']","[-8.71858692604109e-14, 1.0000000000006006, 'optimal', 'optimal']","[-1.1023035481515406e-12, 1.0000000000151643, 'optimal', 'optimal']","[-1.0430444078743138e-12, 0.9651821862360982, 'optimal', 'optimal']","[-8.841000719791482e-13, 0.8413028413065421, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954,1,"[2.0882352940631215, 6.062500000168105, 'optimal', 'optimal']","[-9.858713349258554e-13, 1.0000000000004974, 'optimal', 'optimal']","[-1.0223647151049228e-12, 1.000000000000289, 'optimal', 'optimal']","[-1.0969206451918567e-12, 0.9999999999999827, 'optimal', 'optimal']","[-4.929599168347595e-13, 1.0000000000129547, 'optimal', 'optimal']","[-5.120347373807656e-13, 1.0000000000121552, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955,1,"[1.156862745095304, 2.8965517242358314, 'optimal', 'optimal']","[-4.229598124019326e-12, 1.000000000003723, 'optimal', 'optimal']","[-3.420778666733752e-12, 1.0000000000042955, 'optimal', 'optimal']","[-2.2601423184397503e-12, 1.0000000000188798, 'optimal', 'optimal']","[-1.8440627036366314e-12, 0.933707564834085, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956,1,"[1.3055555555545821, 2.972916666670791, 'optimal', 'optimal']","[-2.968125045218443e-14, 0.7659574468087722, 'optimal', 'optimal']","[-2.2721727589741578e-14, 1.0000000000000597, 'optimal', 'optimal']","[-2.4647370311933176e-14, 1.0000000000000693, 'optimal', 'optimal']","[-2.0959779394350268e-14, 1.000000000000019, 'optimal', 'optimal']","[-2.0158240068158293e-14, 0.9999999999999597, 'optimal', 'optimal']","[-1.979351140462932e-14, 0.9901870024074226, 'optimal', 'optimal']","[-1.998058624183831e-14, 0.9901870024074041, 'optimal', 'optimal']","[-1.9813558732400596e-14, 0.9901870024074139, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1957,1,"[2.263157894732603, 3.9259259259471238, 'optimal', 'optimal']","[-3.263201587696828e-14, 0.4060150375969209, 'optimal', 'optimal']","[-3.989273716119273e-14, 0.4626682986582777, 'optimal', 'optimal']","[-1.9874599577887165e-14, 0.9999999999993591, 'optimal', 'optimal']","[-1.4062183095480073e-14, 1.0000000000002014, 'optimal', 'optimal']","[-1.6573783461195547e-14, 1.0000000000002365, 'optimal', 'optimal']","[-1.818521996572912e-14, 1.0000000000000309, 'optimal', 'optimal']","[-2.0972390978648022e-14, 0.9999999999994869, 'optimal', 'optimal']","[-2.2025080312816015e-14, 0.999999999998295, 'optimal', 'optimal']","[-2.1462327378550662e-14, 0.9999999999984446, 'optimal', 'optimal']","[-2.151049530772057e-14, 0.9999999999985574, 'optimal', 'optimal']","[-1.9457671822183434e-14, 0.999999999998711, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958,1,"[1.8974358974331553, 4.901250000002977, 'optimal', 'optimal']","[-1.1367058737365283e-13, 1.0000000000000915, 'optimal', 'optimal']","[-1.2078004449646554e-13, 1.0000000000001987, 'optimal', 'optimal']","[-1.1389042457072888e-13, 1.0000000000002396, 'optimal', 'optimal']","[-1.051002508788395e-13, 1.0000000000008875, 'optimal', 'optimal']","[-9.127378625404407e-14, 1.0000000000011398, 'optimal', 'optimal']","[-9.087332657870667e-14, 1.000000000001429, 'optimal', 'optimal']","[-3.556573155174047e-14, 1.0000000000001255, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959,1,"[12.74999999991011, 46.18181825236112, 'optimal', 'optimal']","[7.44072981497217e-13, 0.9999999999660784, 'optimal', 'optimal']","[2.8121955941388924e-14, 0.9999999999623637, 'optimal', 'optimal']","[2.9885253379012926e-14, 0.9999999999771606, 'optimal', 'optimal']","[2.8467992341842365e-14, 0.9999999999922264, 'optimal', 'optimal']","[3.0513092467520983e-14, 0.9999999999649916, 'optimal', 'optimal']","[3.0377268575549223e-14, 0.9999999999669682, 'optimal', 'optimal']","[3.01499258292851e-14, 0.9999999999634601, 'optimal', 'optimal']","[2.9121721075440314e-14, 0.9999999999665767, 'optimal', 'optimal']","[2.99417810584327e-14, 0.9999999999644432, 'optimal', 'optimal']","[2.9694262272471377e-14, 0.999999999965148, 'optimal', 'optimal']","[3.043067282134623e-14, 0.9999999999714878, 'optimal', 'optimal']","[2.9519496159248625e-14, 0.9999999999647939, 'optimal', 'optimal']","[3.096699311907002e-14, 0.9999999999759694, 'optimal', 'optimal']","[2.9964969336854254e-14, 0.9999999999648586, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960,1,"[1.655246252663342, 4.539423076926678, 'optimal', 'optimal']","[-4.3375668016449293e-13, 0.973037801189525, 'optimal', 'optimal']","[-4.949227052669576e-13, 1.0000000000004436, 'optimal', 'optimal']","[-2.121272662299332e-13, 1.0000000000019753, 'optimal', 'optimal']","[-3.578878705548498e-13, 1.0000000000016804, 'optimal', 'optimal']","[-4.800487468745073e-13, 1.0000000000012437, 'optimal', 'optimal']","[-5.58993748368154e-13, 1.0000000000024523, 'optimal', 'optimal']","[-6.065443409820877e-13, 1.0000000000041354, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961,1,"[0.6666666666665224, 2.2756250000019467, 'optimal', 'optimal']","[-1.2944754499049992e-15, 1.0000000000025098, 'optimal', 'optimal']","[-1.2622523122657114e-15, 1.0000000000024805, 'optimal', 'optimal']","[-1.248568218832779e-15, 1.0000000000021387, 'optimal', 'optimal']","[-1.2182516139391339e-15, 1.000000000001752, 'optimal', 'optimal']","[-1.1952607841550427e-15, 1.000000000001445, 'optimal', 'optimal']","[-1.0975575150201866e-15, 1.0000000000015121, 'optimal', 'optimal']","[-1.0003331996070461e-15, 1.0000000000014146, 'optimal', 'optimal']","[-9.890803335302685e-16, 1.0000000000012508, 'optimal', 'optimal']","[-9.568887924024416e-16, 1.0000000000014184, 'optimal', 'optimal']","[-8.305531941679962e-14, 1.0000000000016427, 'optimal', 'optimal']","[-8.05830261952484e-14, 1.0000000000000195, 'optimal', 'optimal']","[-8.257701246016633e-14, 1.0000000000000473, 'optimal', 'optimal']","[-7.516129945527392e-14, 0.8164894790303489, 'optimal', 'optimal']","[-7.647781481127794e-14, 0.8164894790288582, 'optimal', 'optimal']","[-7.747018984413988e-14, 0.8164894790286924, 'optimal', 'optimal']","[-7.790436972604837e-14, 0.8164894790287665, 'optimal', 'optimal']","[-7.825882267129607e-14, 0.8164894790296416, 'optimal', 'optimal']","[-7.905513892052117e-14, 0.8164894790296823, 'optimal', 'optimal']","[-8.063785180344632e-14, 0.8164894790306861, 'optimal', 'optimal']","[-8.016945392723785e-14, 0.8164894790308012, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962,1,"[0.9062499999995476, 2.854687500085179, 'optimal', 'optimal']","[-1.4896188166287408e-13, 1.0000000000028801, 'optimal', 'optimal']","[-1.5912857970158288e-13, 1.0000000000004758, 'optimal', 'optimal']","[-1.4905743080575042e-13, 1.0000000000004963, 'optimal', 'optimal']","[-1.5035917684850725e-13, 1.0000000000003895, 'optimal', 'optimal']","[-1.4572830901527714e-13, 1.0000000000006464, 'optimal', 'optimal']","[-1.457408794925747e-13, 1.0000000000008342, 'optimal', 'optimal']","[-1.5713935407248453e-13, 1.0000000000016387, 'optimal', 'optimal']","[-1.8937016315262654e-13, 1.0000000000047726, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963,1,"[1.2060344827577774, 2.0238095238102307, 'optimal', 'optimal']","[-2.4490292214183337e-14, 0.38088782628302087, 'optimal', 'optimal']","[-4.989834502502763e-13, 1.0000000000001878, 'optimal', 'optimal']","[-1.8389607769510017e-14, 1.000000000000256, 'optimal', 'optimal']","[-2.8791191797229694e-14, 0.5863969543733086, 'optimal', 'optimal']","[-2.954568318290256e-14, 0.5881260447023674, 'optimal', 'optimal']","[-3.694155615151431e-14, 0.5881260447026794, 'optimal', 'optimal']","[-4.200232965100308e-14, 0.5881260447036585, 'optimal', 'optimal']","[-4.7839349412686157e-14, 0.5881260447080311, 'optimal', 'optimal']","[-5.325518681965434e-14, 0.5881260447192199, 'optimal', 'optimal']","[-5.437043374190775e-14, 0.588126044720954, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964,1,"[1.2820512820501568, 3.7000000000020274, 'optimal', 'optimal']","[-6.264586349156354e-13, 1.0000000000005078, 'optimal', 'optimal']","[-6.804166541894905e-13, 1.0000000000014704, 'optimal', 'optimal']","[-6.905123106337014e-13, 1.0000000000016167, 'optimal', 'optimal']","[-5.728657899935866e-13, 1.00000000000074, 'optimal', 'optimal']","[-4.887024491283524e-13, 1.000000000000182, 'optimal', 'optimal']","[-4.731832255850242e-13, 1.0000000000034417, 'optimal', 'optimal']","[-4.5052258247344845e-13, 1.000000000003165, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965,1,"[None, None, 'infeasible', 'infeasible']","[None, None, 'infeasible', 'infeasible']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1966,1,"[0.5131578947207768, 1.3076923076985507, 'optimal', 'optimal']","[-7.189819541717113e-13, 1.000000000000798, 'optimal', 'optimal']","[-2.2266125149129082e-13, 1.000000000000201, 'optimal', 'optimal']","[-2.0983640376571594e-13, 0.8025641025746203, 'optimal', 'optimal']","[-1.7718795764987905e-13, 0.5349112427148639, 'optimal', 'optimal']","[-9.851406469781696e-14, 0.28298120118037406, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
