,k0,k1,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,mu_10,mu_11,mu_12,mu_13,mu_14,mu_15,mu_16,mu_17,mu_18,mu_19,mu_20,mu_21,mu_22,mu_23,mu_24,mu_25,mu_26,mu_27,mu_28,mu_29,mu_30,mu_31,mu_32,mu_33,mu_34,mu_35,mu_36,mu_37,mu_38,mu_39,mu_40,mu_41,mu_42,mu_43,mu_44,mu_45,mu_46,mu_47,mu_48,mu_49,mu_50,mu_51,mu_52,mu_53,mu_54,mu_55,mu_56,mu_57,mu_58,mu_59,mu_60,mu_61,mu_62,mu_63,mu_64,mu_65,mu_66,mu_67,mu_68,mu_69,mu_70,mu_71,mu_72,mu_73,mu_74,mu_75,mu_76,mu_77,mu_78,mu_79,mu_80,mu_81,mu_82,mu_83,mu_84,mu_85,mu_86,mu_87,mu_88,mu_89,mu_90,mu_91,mu_92,mu_93,mu_94,mu_95,mu_96,mu_97,mu_98,mu_99,mu_100,mu_101,mu_102,mu_103,mu_104,mu_105,mu_106,mu_107,mu_108,mu_109,mu_110,mu_111,mu_112,mu_113,mu_114,mu_115,mu_116,mu_117,mu_118,mu_119,mu_120,mu_121,mu_122,mu_123,mu_124,mu_125,mu_126,mu_127,mu_128,mu_129,mu_130,mu_131,mu_132,mu_133,mu_134,mu_135,mu_136,mu_137,mu_138,mu_139,mu_140,mu_141,mu_142,mu_143,mu_144,mu_145,mu_146,mu_147,mu_148,mu_149,mu_150,mu_151,mu_152,mu_153,mu_154,mu_155,mu_156,mu_157,mu_158,mu_159,mu_160,mu_161,mu_162,mu_163,mu_164,mu_165,mu_166,mu_167,mu_168,mu_169,mu_170,mu_171,mu_172,mu_173,mu_174,mu_175,mu_176,mu_177,mu_178,mu_179,mu_180,mu_181,mu_182,mu_183,mu_184,mu_185,mu_186,mu_187,mu_188,mu_189,mu_190,mu_191,mu_192,mu_193,mu_194,mu_195,mu_196,mu_197,mu_198,mu_199,mu_200,mu_201,mu_202,mu_203,mu_204,mu_205,mu_206,mu_207,mu_208,mu_209,mu_210,mu_211,mu_212,mu_213,mu_214,mu_215,mu_216,mu_217,mu_218,mu_219,mu_220,mu_221,mu_222,mu_223,mu_224,mu_225,mu_226,mu_227,mu_228,mu_229,mu_230,mu_231,mu_232,mu_233,mu_234,mu_235,mu_236,mu_237,mu_238,mu_239,mu_240,mu_241,mu_242,mu_243,mu_244,mu_245,mu_246,mu_247,mu_248,mu_249,mu_250,mu_251,mu_252,mu_253,mu_254,mu_255,mu_256,mu_257,mu_258,mu_259,mu_260,mu_261,mu_262,mu_263,mu_264,mu_265,mu_266,mu_267,mu_268,mu_269,mu_270,mu_271,mu_272,mu_273,mu_274,mu_275,mu_276,mu_277,mu_278,mu_279,mu_280,mu_281,mu_282,mu_283,mu_284,mu_285,mu_286,mu_287
2914,1,"[0.14814814814509153, 5.828571428576743, 'optimal', 'optimal']","[-1.3195062457190035e-14, 1.0000000000011924, 'optimal', 'optimal']","[-1.225903972795653e-14, 1.0000000000010374, 'optimal', 'optimal']","[-1.3875832643370573e-14, 1.0000000000006821, 'optimal', 'optimal']","[-1.322719082790771e-14, 1.000000000000573, 'optimal', 'optimal']","[-1.2265914826654448e-14, 1.0000000000004252, 'optimal', 'optimal']","[-1.0661797343528758e-14, 1.0000000000004565, 'optimal', 'optimal']","[-9.541907748730324e-15, 1.0000000000004465, 'optimal', 'optimal']","[-8.609024810762116e-15, 1.0000000000004279, 'optimal', 'optimal']","[-8.438995200183376e-15, 1.0000000000005222, 'optimal', 'optimal']","[-8.774587988646543e-15, 1.0000000000005302, 'optimal', 'optimal']","[-8.33848218529682e-15, 1.0000000000004696, 'optimal', 'optimal']","[-7.568221231848742e-15, 1.0000000000004325, 'optimal', 'optimal']","[-8.898072665638906e-15, 1.0000000000004314, 'optimal', 'optimal']","[-1.2163714444423227e-14, 1.000000000000485, 'optimal', 'optimal']","[-1.3201293613048563e-14, 1.0000000000006297, 'optimal', 'optimal']","[-1.4486753537497892e-14, 1.0000000000006317, 'optimal', 'optimal']","[-1.5425858473468296e-14, 1.0000000000006697, 'optimal', 'optimal']","[-1.629540252467802e-14, 1.0000000000007092, 'optimal', 'optimal']","[-1.5736975573877628e-14, 1.0000000000006946, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2915,1,"[1.3999999999996264, 1.9000000000196797, 'optimal', 'optimal']","[-2.5220063248132455e-15, 0.2622222222225688, 'optimal', 'optimal']","[-2.9859083064019683e-15, 0.1428571428574372, 'optimal', 'optimal']","[-2.893170500065764e-15, 1.000000000001346, 'optimal', 'optimal']","[-3.2326416643366225e-15, 1.000000000000843, 'optimal', 'optimal']","[-3.7634564952099866e-15, 1.0000000000007614, 'optimal', 'optimal']","[-4.129059348774209e-15, 1.0000000000011668, 'optimal', 'optimal']","[-5.051731915118225e-15, 1.0000000000013383, 'optimal', 'optimal']","[-6.15648009192053e-15, 1.0000000000017855, 'optimal', 'optimal']","[-6.847924469577734e-15, 1.000000000000256, 'optimal', 'optimal']","[-7.358771955757124e-15, 0.7971223021597933, 'optimal', 'optimal']","[-7.922789438794712e-15, 0.7971223021597714, 'optimal', 'optimal']","[-8.779083602490247e-15, 0.7971223021599988, 'optimal', 'optimal']","[-8.478263120016714e-15, 0.7971223021605667, 'optimal', 'optimal']","[-8.574693316015141e-15, 0.7971223021637239, 'optimal', 'optimal']","[-9.002707787416931e-15, 0.7971223021619886, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2916,1,"[0.1999999999999057, 0.5714285714545859, 'optimal', 'optimal']","[2.8256218919312393e-16, 0.866666666770953, 'optimal', 'optimal']","[-7.736458879507486e-16, 1.000000000000107, 'optimal', 'optimal']","[-4.9291045413140075e-15, 1.0000000000000748, 'optimal', 'optimal']","[-1.845540887910851e-15, 1.0000000000005853, 'optimal', 'optimal']","[-7.885087984604711e-16, 0.8175187552863326, 'optimal', 'optimal']","[-9.433131704856446e-16, 1.0000000000000733, 'optimal', 'optimal']","[-6.465406922078722e-16, 1.0000000000000893, 'optimal', 'optimal']","[2.4070540956215135e-15, 1.0000000000001137, 'optimal', 'optimal']","[9.22576799130759e-15, 0.8644067796902767, 'optimal', 'optimal']","[1.2308872278242165e-14, 0.8644067796899307, 'optimal', 'optimal']","[1.4953986955262155e-14, 0.864406779692531, 'optimal', 'optimal']","[1.824515825541012e-14, 0.8644067796823954, 'optimal', 'optimal']","[1.8047363164105867e-14, 0.8644067797061605, 'optimal', 'optimal']","[1.117508291971182e-14, 0.864406779663991, 'optimal', 'optimal']","[1.6394242388376722e-15, 0.8644067796627715, 'optimal', 'optimal']","[-5.082336482482657e-16, 0.8644067796630914, 'optimal', 'optimal']","[-5.126494893737019e-16, 0.8644067796637055, 'optimal', 'optimal']","[-5.394606143717347e-16, 0.8644067796651708, 'optimal', 'optimal']","[2.429482718613332e-15, 0.8644067796637219, 'optimal', 'optimal']","[1.8817502970632034e-14, 0.8644067796668795, 'optimal', 'optimal']","[1.4766855491298846e-14, 0.8644067796704628, 'optimal', 'optimal']","[1.4391970301319462e-14, 0.864406779666824, 'optimal', 'optimal']","[1.1361696585079388e-14, 0.8644067796671208, 'optimal', 'optimal']","[5.764999873763075e-15, 0.864406779667562, 'optimal', 'optimal']","[5.2312773776914204e-15, 0.8644067796680932, 'optimal', 'optimal']","[4.6041901602081334e-15, 0.864406779668806, 'optimal', 'optimal']","[3.998182523425335e-15, 0.8644067796693892, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2917,1,"[0.3953488372091393, 1.6086956521761877, 'optimal', 'optimal']","[-8.719054867975487e-14, 1.0000000000001754, 'optimal', 'optimal']","[-3.9018219830664966e-14, 1.0000000000001805, 'optimal', 'optimal']","[-4.8996998851866074e-14, 1.000000000000135, 'optimal', 'optimal']","[-4.104586273058885e-14, 1.0000000000046325, 'optimal', 'optimal']","[-3.3203120868242804e-14, 1.0000000000028537, 'optimal', 'optimal']","[-2.96242977051221e-14, 1.0000000000064764, 'optimal', 'optimal']","[-2.8667407850706224e-14, 0.8619980886093197, 'optimal', 'optimal']","[-3.03411947470412e-14, 0.861998088612038, 'optimal', 'optimal']","[-3.253650148830756e-14, 0.8619980885804907, 'optimal', 'optimal']","[-3.5678940438051836e-14, 0.8619980885805604, 'optimal', 'optimal']","[-3.873264170979049e-14, 0.8619980885808324, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2918,1,"[None, None, 'infeasible', 'infeasible']","[None, None, 'infeasible', 'infeasible']","[None, None, 'infeasible', 'infeasible']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2919,1,"[0.0018552875693703605, 170.4193547919446, 'optimal', 'optimal']","[2.4186422648990254e-16, 0.9999999999999912, 'optimal_inaccurate', 'optimal']","[5.5508162375177164e-14, 0.9999999999997675, 'optimal', 'optimal']","[-7.961131008274349e-16, 0.999999999999989, 'optimal_inaccurate', 'optimal']","[8.024566611946243e-16, 0.9999999999999789, 'optimal_inaccurate', 'optimal']","[4.859251732104611e-16, 0.9999999999999344, 'optimal_inaccurate', 'optimal']","[2.783295777411564e-16, 0.9999999999999098, 'optimal_inaccurate', 'optimal']","[5.1754463597629515e-14, 0.9999999999994007, 'optimal', 'optimal']","[3.8781767927838605e-14, 0.9999999999998138, 'optimal', 'optimal']","[-1.845609152021607e-15, 0.9999999999999634, 'optimal_inaccurate', 'optimal']","[2.805210747666869e-16, 0.9999999999999046, 'optimal_inaccurate', 'optimal']","[5.493117015244226e-14, 0.9999999999996367, 'optimal', 'optimal']","[1.9518348013320566e-14, 0.9999999999997683, 'optimal', 'optimal']","[3.48381222028833e-14, 0.9999999999996511, 'optimal', 'optimal']","[3.225873707958123e-14, 0.9999999999998583, 'optimal', 'optimal']","[9.681762211398774e-16, 0.9999999999997097, 'optimal', 'optimal']","[1.5045086677985073e-17, 0.9999999999993955, 'optimal', 'optimal']","[-2.5746119107785717e-16, 0.9999999999998108, 'optimal', 'optimal']","[-1.246634162324716e-16, 0.999999999999611, 'optimal', 'optimal']","[5.3058337112426664e-14, 0.9999999999996091, 'optimal', 'optimal']","[-3.102161029666911e-16, 0.9999999999999052, 'optimal', 'optimal']","[9.898535577103928e-15, 0.9999999999996715, 'optimal', 'optimal']","[5.2588167720912846e-14, 0.999999999999799, 'optimal', 'optimal']","[-1.6622117350940536e-16, 0.9999999999998305, 'optimal', 'optimal']","[-2.3411791961977374e-15, 0.9999999999998029, 'optimal_inaccurate', 'optimal']","[-2.402515780050937e-16, 0.9999999999997157, 'optimal', 'optimal']","[-2.3065147359426573e-17, 0.9999999999997532, 'optimal', 'optimal']","[1.6138251159264522e-17, 0.9999999999997516, 'optimal', 'optimal']","[-9.13640633424991e-17, 0.9999999999997895, 'optimal', 'optimal']","[9.056366082958229e-17, 0.9999999999997946, 'optimal_inaccurate', 'optimal']","[-8.403122413648625e-17, 0.9999999999997535, 'optimal_inaccurate', 'optimal']","[1.706004544710821e-14, 0.9999999999998392, 'optimal', 'optimal']","[-4.061607101879445e-16, 0.9999999999997267, 'optimal', 'optimal']","[-1.2652920180291488e-16, 0.9999999999997593, 'optimal', 'optimal']","[-8.24226003360369e-17, 0.9999999999997472, 'optimal', 'optimal']","[-5.711659510444366e-17, 0.9999999999998087, 'optimal', 'optimal']","[-2.950587096266173e-13, 0.9999999999996714, 'optimal_inaccurate', 'optimal']","[1.9389494912360782e-13, 0.9999999999994432, 'optimal_inaccurate', 'optimal']","[1.0342933193904804e-13, 0.9999999999999322, 'optimal', 'optimal']","[-3.794853310332583e-16, 0.9999999999998682, 'optimal', 'optimal']","[-4.464572099910756e-16, 0.9999999999999254, 'optimal', 'optimal']","[2.0136626017191278e-13, 0.9999999999999853, 'optimal_inaccurate', 'optimal']","[2.2159598090753717e-13, 0.9999999999998986, 'optimal_inaccurate', 'optimal']","[1.403392872487585e-13, 0.9999999999998443, 'optimal_inaccurate', 'optimal']","[9.395597342421923e-14, 0.9999999999998487, 'optimal', 'optimal']","[-3.828929598558754e-17, 0.9999999999998516, 'optimal', 'optimal']","[-5.626777817071002e-17, 0.9999999999998674, 'optimal', 'optimal']","[-1.1229453078218775e-16, 0.9999999999998638, 'optimal', 'optimal']","[-1.2109320529479572e-16, 1.0000000000000124, 'optimal', 'optimal']","[-1.1199350420682332e-16, 0.9999999999995595, 'optimal', 'optimal']","[-9.737467462953863e-17, 1.0000000000000115, 'optimal', 'optimal']","[-9.857752988665031e-17, 0.9999999999994913, 'optimal', 'optimal']","[-1.0227896979141185e-16, 1.000000000000018, 'optimal', 'optimal']","[-1.2905339007385617e-16, 1.0000000000000124, 'optimal', 'optimal']","[-1.4678914766088867e-16, 1.0000000000000107, 'optimal', 'optimal']","[7.642937653732652e-15, 0.9999999999996522, 'optimal', 'optimal']","[-1.8230791483831939e-16, 0.9999999999996412, 'optimal', 'optimal']","[-2.2052165658724815e-16, 0.9999999999996525, 'optimal', 'optimal']","[-2.3709373669910896e-16, 0.999999999999553, 'optimal', 'optimal']","[-2.402307111859096e-16, 0.9999999999996806, 'optimal', 'optimal']","[-7.723061233075235e-16, 0.9999999999996462, 'optimal_inaccurate', 'optimal']","[4.214598054083617e-14, 0.9999999999995848, 'optimal', 'optimal']","[-1.9233480186898416e-17, 0.9999999999996445, 'optimal', 'optimal']","[-4.023512292162191e-17, 0.9999999999996485, 'optimal', 'optimal']","[-6.549405629615124e-17, 0.9999999999996558, 'optimal', 'optimal']","[-1.1443971508768652e-16, 0.9999999999995555, 'optimal', 'optimal']","[-1.3571506398594634e-16, 0.9999999999994865, 'optimal', 'optimal']","[-1.5402458199622995e-16, 0.9999999999995138, 'optimal', 'optimal']","[-1.5999155603856388e-16, 0.9999999999996776, 'optimal', 'optimal']","[-1.9053823709403397e-16, 1.0000000000000235, 'optimal', 'optimal']","[-1.257767926809154e-16, 0.9999999999999811, 'optimal', 'optimal']","[3.941348359273749e-14, 0.9999999999999966, 'optimal', 'optimal']","[1.3899286480225763e-14, 0.9999999999994884, 'optimal', 'optimal']","[-3.1372106760823527e-16, 1.0000000000000104, 'optimal_inaccurate', 'optimal']","[-4.698329437334035e-16, 0.9999999999998915, 'optimal_inaccurate', 'optimal']","[4.1423992586132935e-15, 0.9999999999998077, 'optimal', 'optimal']","[5.971106950476808e-15, 1.0000000000000038, 'optimal', 'optimal']","[1.4337547861206123e-14, 0.9999999999999273, 'optimal', 'optimal']","[1.9147260296046897e-15, 0.9999999999995406, 'optimal', 'optimal']","[2.0249711726848423e-17, 0.9999999999995249, 'optimal', 'optimal']","[1.4945222297307328e-14, 1.0000000000000142, 'optimal', 'optimal']","[8.678231385728181e-15, 1.0000000000000002, 'optimal', 'optimal']","[2.314614415320374e-15, 0.999999999999928, 'optimal', 'optimal']","[-2.10524235513183e-17, 0.9999999999998301, 'optimal', 'optimal']","[-1.3599773312995818e-15, 0.9999999999999988, 'optimal_inaccurate', 'optimal']","[-5.75491777229724e-17, 1.0000000000000129, 'optimal', 'optimal']","[-1.1816787310475059e-15, 1.000000000000014, 'optimal', 'optimal']","[7.466481613558049e-14, 1.0000000000000264, 'optimal_inaccurate', 'optimal']","[-3.713889075141638e-16, 0.9999999999995051, 'optimal_inaccurate', 'optimal']","[-2.2832368041173447e-16, 1.0000000000000213, 'optimal', 'optimal']","[-2.0931862452743144e-16, 1.0000000000000184, 'optimal', 'optimal']","[-1.665228005463681e-16, 1.0000000000000164, 'optimal', 'optimal']","[-1.4470581238521197e-16, 1.0000000000000127, 'optimal', 'optimal']","[-1.4009583931527956e-16, 1.0000000000000153, 'optimal', 'optimal']","[-1.4803318286420155e-16, 1.0000000000000122, 'optimal', 'optimal']","[-1.4678997717932806e-16, 1.0000000000000069, 'optimal', 'optimal']","[-1.4427449484303964e-16, 1.0000000000000089, 'optimal', 'optimal']","[-1.3163469532180915e-16, 1.0000000000000107, 'optimal', 'optimal']","[-1.7365616935850679e-16, 1.0000000000000064, 'optimal', 'optimal']","[-2.4964580486880917e-16, 1.000000000000006, 'optimal', 'optimal']","[-4.056680324775743e-16, 1.0000000000000004, 'optimal', 'optimal']","[-1.661326656485792e-14, 0.9999999999999173, 'optimal', 'optimal']","[-2.7727090409014304e-15, 1.0000000000000138, 'optimal_inaccurate', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2920,1,"[2.7142857142678123, 5.740740740967009, 'optimal', 'optimal']","[-1.1398734907448437e-13, 0.6147672552202538, 'optimal', 'optimal']","[-8.76173523907566e-14, 0.7199248120328647, 'optimal', 'optimal']","[-7.964662704686717e-14, 1.0000000000087248, 'optimal', 'optimal']","[-7.348192917822032e-14, 1.0000000000036338, 'optimal', 'optimal']","[-6.731127474729818e-14, 1.0000000000030254, 'optimal', 'optimal']","[-6.237061825727977e-14, 1.0000000000027958, 'optimal', 'optimal']","[-5.323418915943511e-14, 1.0000000000028706, 'optimal', 'optimal']","[-4.552009057655227e-14, 1.0000000000041032, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2921,1,"[3.580645161279411, 6.92685185196497, 'optimal', 'optimal']","[-5.957633317044844e-14, 0.5276838709790472, 'optimal', 'optimal']","[-5.933336289662813e-14, 0.47047962059136167, 'optimal', 'optimal']","[-2.964164936708457e-14, 1.0000000000003229, 'optimal', 'optimal']","[-4.028785299025357e-14, 1.0000000000002562, 'optimal', 'optimal']","[-3.8433202375264747e-14, 1.0000000000000877, 'optimal', 'optimal']","[-4.720082269052105e-14, 1.0000000000000904, 'optimal', 'optimal']","[-7.524315850836499e-14, 1.0000000000001033, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2922,1,"[2.534883720914335, 6.000000000089819, 'optimal', 'optimal']","[-9.904093771298474e-14, 0.8361425218743033, 'optimal', 'optimal']","[-9.6959900372713e-14, 1.0000000000004963, 'optimal', 'optimal']","[-9.424584634821512e-14, 1.0000000000018943, 'optimal', 'optimal']","[-7.093376708450711e-14, 1.0000000000114218, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2923,1,"[2.1176470587877527, 4.7586206897495815, 'optimal', 'optimal']","[-1.252153970085293e-12, 1.0000000000004847, 'optimal', 'optimal']","[-2.5045956996900698e-12, 1.0000000000029134, 'optimal', 'optimal']","[-3.20177162281058e-13, 0.9519117992057169, 'optimal', 'optimal']","[-2.5200085339766923e-13, 1.0000000000075573, 'optimal', 'optimal']","[-3.157347075427272e-13, 1.0000000000002889, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2924,1,"[0.79999999999746, 2.4318181818205225, 'optimal', 'optimal']","[-1.588996906406411e-14, 1.000000000002752, 'optimal', 'optimal']","[-1.1119376619333358e-14, 1.0000000000019478, 'optimal', 'optimal']","[-6.428270176986673e-13, 1.0000000000013896, 'optimal', 'optimal']","[-4.395977908260364e-13, 0.9728535353714508, 'optimal', 'optimal']","[-5.170791296062411e-13, 1.0000000000031586, 'optimal', 'optimal']","[-6.000832211123639e-13, 1.0000000000085802, 'optimal', 'optimal']","[-6.320015615967884e-13, 1.0000000000074318, 'optimal', 'optimal']","[-6.577703007013064e-13, 1.0000000000077807, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2925,1,"[0.8076923076907673, 2.2037037037141047, 'optimal', 'optimal']","[-3.8742182395518834e-14, 1.000000000000146, 'optimal', 'optimal']","[-4.0721665193113666e-14, 1.0000000000000404, 'optimal', 'optimal']","[-4.4650252101555596e-14, 1.0000000000000449, 'optimal', 'optimal']","[-4.4881766540952125e-14, 1.0000000000000508, 'optimal', 'optimal']","[-4.398453236528402e-14, 1.0000000000001619, 'optimal', 'optimal']","[-4.247003523420411e-14, 1.0000000000003642, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2926,1,"[1.3522058822427614, 4.375000001642493, 'optimal', 'optimal']","[-1.5267512202999713e-12, 1.0000000000004265, 'optimal', 'optimal']","[-1.4203322085443782e-12, 1.0000000000004974, 'optimal', 'optimal']","[-3.897536917433929e-12, 1.0000000000160474, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2927,1,"[1.786283891545421, 4.148148148244506, 'optimal', 'optimal']","[-2.3975875040216585e-13, 1.0000000000010651, 'optimal', 'optimal']","[-3.62868844540087e-14, 1.0000000000021168, 'optimal', 'optimal']","[-2.3380098908640272e-14, 1.000000000002874, 'optimal', 'optimal']","[-2.7197076290108432e-14, 1.0000000000050624, 'optimal', 'optimal']","[-2.5733437031897393e-14, 1.0000000000001479, 'optimal', 'optimal']","[-2.4955858846932414e-14, 1.0000000000001603, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
