,k0,k1,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,mu_10,mu_11,mu_12,mu_13,mu_14,mu_15,mu_16,mu_17,mu_18,mu_19,mu_20,mu_21,mu_22,mu_23,mu_24,mu_25,mu_26,mu_27,mu_28,mu_29,mu_30,mu_31,mu_32,mu_33,mu_34,mu_35,mu_36,mu_37,mu_38,mu_39,mu_40,mu_41,mu_42,mu_43,mu_44,mu_45,mu_46,mu_47,mu_48,mu_49,mu_50,mu_51,mu_52,mu_53,mu_54,mu_55,mu_56,mu_57,mu_58,mu_59,mu_60,mu_61,mu_62,mu_63,mu_64,mu_65,mu_66,mu_67,mu_68,mu_69,mu_70,mu_71,mu_72,mu_73,mu_74,mu_75,mu_76,mu_77,mu_78,mu_79,mu_80,mu_81,mu_82,mu_83,mu_84,mu_85,mu_86,mu_87,mu_88,mu_89,mu_90,mu_91,mu_92,mu_93,mu_94,mu_95,mu_96,mu_97,mu_98,mu_99,mu_100,mu_101,mu_102,mu_103,mu_104,mu_105,mu_106,mu_107,mu_108,mu_109,mu_110,mu_111,mu_112,mu_113,mu_114,mu_115,mu_116,mu_117,mu_118,mu_119,mu_120,mu_121,mu_122,mu_123,mu_124,mu_125,mu_126,mu_127,mu_128,mu_129,mu_130,mu_131,mu_132,mu_133,mu_134,mu_135,mu_136,mu_137,mu_138,mu_139,mu_140,mu_141,mu_142,mu_143,mu_144,mu_145,mu_146,mu_147,mu_148,mu_149,mu_150,mu_151,mu_152,mu_153,mu_154,mu_155,mu_156,mu_157,mu_158,mu_159,mu_160,mu_161,mu_162,mu_163,mu_164,mu_165,mu_166,mu_167,mu_168,mu_169,mu_170,mu_171,mu_172,mu_173,mu_174,mu_175,mu_176,mu_177,mu_178,mu_179,mu_180,mu_181,mu_182,mu_183,mu_184,mu_185,mu_186,mu_187,mu_188,mu_189,mu_190,mu_191,mu_192,mu_193,mu_194,mu_195,mu_196,mu_197,mu_198,mu_199,mu_200,mu_201,mu_202,mu_203,mu_204,mu_205,mu_206,mu_207,mu_208,mu_209,mu_210,mu_211,mu_212,mu_213,mu_214,mu_215,mu_216,mu_217,mu_218,mu_219,mu_220,mu_221,mu_222,mu_223,mu_224,mu_225,mu_226,mu_227,mu_228,mu_229,mu_230,mu_231,mu_232,mu_233,mu_234,mu_235,mu_236,mu_237,mu_238,mu_239,mu_240,mu_241,mu_242,mu_243,mu_244,mu_245,mu_246,mu_247,mu_248,mu_249,mu_250,mu_251,mu_252,mu_253,mu_254,mu_255,mu_256,mu_257,mu_258,mu_259,mu_260,mu_261,mu_262,mu_263
923,1,"[1.2444444444432368, 3.2800000000357277, 'optimal', 'optimal']","[-3.7149521565110486e-13, 1.0000000000001685, 'optimal', 'optimal']","[-3.296874618704069e-13, 1.0000000000001876, 'optimal', 'optimal']","[-2.4502259291116836e-13, 1.0000000000003368, 'optimal', 'optimal']","[-1.3395802583377237e-13, 1.0000000000017502, 'optimal', 'optimal']","[-1.460545900295029e-13, 1.0000000000015183, 'optimal', 'optimal']","[-1.6256849329106385e-13, 1.0000000000020592, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,1,"[None, None, 'infeasible', 'infeasible']","[None, None, 'infeasible', 'infeasible']","[None, None, 'infeasible', 'infeasible']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,1,"[1.1268181818150207, 2.6875000000014135, 'optimal', 'optimal']","[-8.056694011508916e-14, 1.0000000000047047, 'optimal', 'optimal']","[-8.091918596636203e-14, 1.0000000000052278, 'optimal', 'optimal']","[-3.7385062946428515e-12, 1.0000000000001956, 'optimal', 'optimal']","[-2.66896598276682e-12, 0.6060606060613467, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,1,"[1.4074074074063427, 2.559558823531504, 'optimal', 'optimal']","[-7.196814705690317e-13, 0.45126705654830657, 'optimal', 'optimal']","[-1.0299554110827577e-12, 1.0000000000005949, 'optimal', 'optimal']","[-4.999176926533161e-13, 1.000000000000778, 'optimal', 'optimal']","[-4.5352449584066405e-13, 0.96088007166628, 'optimal', 'optimal']","[-4.391052131270299e-13, 0.9608800716824234, 'optimal', 'optimal']","[-4.3854440688022265e-13, 0.9608800716783485, 'optimal', 'optimal']","[-4.515958641711928e-13, 0.725139240202267, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,1,"[0.9999999999553697, 1.6956521739148704, 'optimal', 'optimal']","[0.5897435897052096, 1.0000000000034222, 'optimal', 'optimal']","[-6.852234713658966e-14, 0.4102564102587256, 'optimal', 'optimal']","[-6.261917844148868e-14, 0.41025641025919407, 'optimal', 'optimal']","[-6.837773422883249e-14, 0.4102564102585206, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,1,"[1.3333333333153166, 2.595238095281739, 'optimal', 'optimal']","[-6.694667259589694e-15, 0.6687500000046377, 'optimal', 'optimal']","[-7.55294739146168e-15, 0.9375000000026961, 'optimal', 'optimal']","[-7.796983635328966e-15, 1.0000000000011104, 'optimal', 'optimal']","[-7.676459554610687e-15, 1.0000000000019258, 'optimal', 'optimal']","[-8.519486254238534e-15, 1.00000000000326, 'optimal', 'optimal']","[-8.368244616937773e-15, 1.0000000000046143, 'optimal', 'optimal']","[-8.294232944150008e-15, 1.0000000000001281, 'optimal', 'optimal']","[-8.197560473923264e-15, 1.0000000000003064, 'optimal', 'optimal']","[-7.481298748504985e-15, 0.8029001074146819, 'optimal', 'optimal']","[-7.700137088449575e-15, 0.8029001074146986, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,1,"[1.999999999996459, 3.93333333333617, 'optimal', 'optimal']","[-7.006128161858464e-14, 0.5452653485985144, 'optimal', 'optimal']","[-4.7532294581766734e-14, 1.0000000000000902, 'optimal', 'optimal']","[-4.419544996788096e-14, 1.0000000000002525, 'optimal', 'optimal']","[-4.171796211789824e-14, 1.0000000000002889, 'optimal', 'optimal']","[-4.06661352906136e-14, 1.0000000000002651, 'optimal', 'optimal']","[-3.887283185496631e-14, 1.0000000000000382, 'optimal', 'optimal']","[-4.028903664330503e-14, 1.0000000000000329, 'optimal', 'optimal']","[-4.0606297605366767e-14, 1.0000000000027682, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,1,"[2.162162162160869, 6.176470588573948, 'optimal', 'optimal']","[-2.102905529202153e-12, 1.0000000000167821, 'optimal', 'optimal']","[-7.257399725610346e-14, 1.0000000000001474, 'optimal', 'optimal']","[-6.766360763322222e-14, 1.000000000000138, 'optimal', 'optimal']","[-8.302970582339897e-14, 1.000000000000169, 'optimal', 'optimal']","[-9.292530466711142e-14, 1.0000000000000058, 'optimal', 'optimal']","[-3.222345873388614e-14, 1.0000000000008527, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,1,"[1.5312499999605258, 4.07692307728125, 'optimal', 'optimal']","[-6.466949957296536e-14, 0.9362244897963601, 'optimal', 'optimal']","[-9.241931855353835e-14, 1.000000000000338, 'optimal', 'optimal']","[-1.6432377614472579e-13, 1.0000000000004532, 'optimal', 'optimal']","[-1.9655449820766405e-13, 1.0000000000003169, 'optimal', 'optimal']","[-2.4717860515576825e-13, 1.0000000000004754, 'optimal', 'optimal']","[-3.1106872396724287e-13, 1.0000000000005704, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,1,"[None, None, 'infeasible', 'infeasible']","[None, None, 'infeasible', 'infeasible']","[None, None, 'infeasible', 'infeasible']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,1,"[1.2333333333321483, 3.178571428576672, 'optimal', 'optimal']","[-6.957824254002808e-13, 0.9171171171206769, 'optimal', 'optimal']","[-7.504734821689253e-13, 1.000000000000497, 'optimal', 'optimal']","[-5.629090908172223e-13, 1.0000000000003861, 'optimal', 'optimal']","[-3.4073563684326093e-13, 1.0000000000002869, 'optimal', 'optimal']","[-3.209783423674169e-13, 1.0000000000004818, 'optimal', 'optimal']","[-3.18998093193251e-13, 1.0000000000053353, 'optimal', 'optimal']","[-2.498061955062732e-13, 0.7091867668386074, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,1,"[2.285714285710747, 7.333333333529574, 'optimal', 'optimal']","[-3.76128699884967e-14, 0.9999999999990868, 'optimal', 'optimal']","[-4.586052441469551e-14, 0.999999999995275, 'optimal', 'optimal']","[-6.757859066641678e-14, 0.999999999998381, 'optimal', 'optimal']","[-8.483251137865386e-13, 0.9999999999974998, 'optimal', 'optimal']","[-2.1583269160777447e-13, 0.9999999999963923, 'optimal', 'optimal']","[-2.93893566080113e-13, 0.999999999996944, 'optimal', 'optimal']","[-3.6760159246284197e-13, 0.9999999999951604, 'optimal', 'optimal']","[-3.1487759111542913e-13, 0.9999999999950008, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,1,"[3.28571428555635, 9.58333333406912, 'optimal', 'optimal']","[-1.0010790395088499e-13, 1.0000000000116116, 'optimal', 'optimal']","[-1.0477569825356138e-13, 1.000000000002659, 'optimal', 'optimal']","[-1.0136453049916946e-13, 1.000000000002474, 'optimal', 'optimal']","[-7.559816816716123e-14, 1.0000000000018219, 'optimal', 'optimal']","[-8.633970896724353e-14, 1.0000000000013924, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,1,"[5.166666666564313, 10.000000007065035, 'optimal', 'optimal']","[-1.5429930581097306e-12, 0.543689320391207, 'optimal', 'optimal']","[-1.7684391784005625e-12, 0.5714285714377759, 'optimal', 'optimal']","[-1.779113432695556e-12, 0.6021505376399092, 'optimal', 'optimal']","[-1.0067718313482628e-12, 0.7142857143567594, 'optimal', 'optimal']","[-1.6450896321702213e-12, 0.7526881720465941, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,1,"[0.9993060374730253, 2.5046113307128635, 'optimal', 'optimal']","[-4.680523142139077e-13, 0.9472593299540681, 'optimal', 'optimal']","[-6.036895782959643e-13, 1.0000000000000833, 'optimal', 'optimal']","[-4.3407265751272115e-13, 1.0000000000002096, 'optimal', 'optimal']","[-2.8886324097139516e-13, 1.0000000000007354, 'optimal', 'optimal']","[-2.360066342514107e-13, 0.6555874566063253, 'optimal', 'optimal']","[-2.512892470008673e-13, 0.6555874566047273, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,1,"[6.812499999993763, 12.833333333621672, 'optimal', 'optimal']","[3.4212225138997036e-14, 0.4956140350893186, 'optimal', 'optimal']","[-3.116142657222941e-14, 0.40825688073381355, 'optimal', 'optimal']","[-2.851594962127724e-14, 0.9999999999591688, 'optimal', 'optimal']","[-4.096214182254491e-14, 0.9999999999760911, 'optimal', 'optimal']","[-3.766648645279554e-14, 0.9999999999681063, 'optimal', 'optimal']","[-3.0890796657094543e-14, 0.9999999999816802, 'optimal', 'optimal']","[-2.7800601017988904e-14, 0.999999999980567, 'optimal', 'optimal']","[-3.739629794933633e-14, 0.9999999999733068, 'optimal', 'optimal']","[-4.095813543467102e-14, 0.9999999999708753, 'optimal', 'optimal']","[-3.5845934991426325e-14, 0.9999999999819722, 'optimal', 'optimal']","[-3.694472192805211e-14, 0.999999999982393, 'optimal', 'optimal']","[-3.841929973077886e-14, 0.9999999999826081, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,1,"[7.199999997449128, 24.166666695023025, 'optimal', 'optimal']","[-1.488736043058297e-13, 0.8611111111260156, 'optimal', 'optimal']","[-8.29129078811079e-14, 1.0000000000029683, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,1,"[3.2727272727254837, 7.900000000182344, 'optimal', 'optimal']","[-2.8034658740417385e-14, 0.7933884297527498, 'optimal', 'optimal']","[-3.1089097047405115e-14, 0.8311688311710967, 'optimal', 'optimal']","[-2.79499548980489e-14, 0.8727272727307197, 'optimal', 'optimal']","[-2.913270555478529e-14, 0.9696969696980103, 'optimal', 'optimal']","[-3.0014631821498216e-14, 0.9999999999995443, 'optimal', 'optimal']","[-3.0041334077949703e-14, 0.9999999999995478, 'optimal', 'optimal']","[-3.1825307701227175e-14, 0.9999999999965075, 'optimal', 'optimal']","[-3.2151124280425076e-14, 0.9999999999974357, 'optimal', 'optimal']","[-3.37000841988114e-14, 0.9999999999992988, 'optimal', 'optimal']","[-3.5882685560790675e-14, 0.9999999999995798, 'optimal', 'optimal']","[-3.639037706762437e-14, 0.999999999999677, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,1,"[0.7169811320744416, 1.9390148553560334, 'optimal', 'optimal']","[-1.432900577386263e-13, 1.000000000000966, 'optimal', 'optimal']","[-1.1637167045400413e-14, 1.0000000000033487, 'optimal', 'optimal']","[-1.1889511388521219e-14, 1.0000000000027884, 'optimal', 'optimal']","[-1.046373068869834e-14, 1.0000000000059122, 'optimal', 'optimal']","[-1.0995462935243506e-14, 1.000000000003431, 'optimal', 'optimal']","[-1.0917564167536483e-14, 0.7257571415537744, 'optimal', 'optimal']","[-1.0597204833875494e-14, 0.5307840439713781, 'optimal', 'optimal']","[-1.1110378674919927e-14, 0.5307840439899941, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,1,"[1.0952380952379501, 3.137500000009928, 'optimal', 'optimal']","[-3.999338216982363e-14, 1.0000000000061433, 'optimal', 'optimal']","[-9.696330546526369e-14, 1.000000000001292, 'optimal', 'optimal']","[-3.2874615468046793e-14, 0.4593842023326792, 'optimal', 'optimal']","[-3.3792077696200804e-14, 0.8446215139612436, 'optimal', 'optimal']","[-3.662578656524983e-14, 0.8446215139449622, 'optimal', 'optimal']","[-3.704820975851782e-14, 0.8446215139449437, 'optimal', 'optimal']","[-3.8376181111476815e-14, 0.8446215139448245, 'optimal', 'optimal']","[-4.010731968273488e-14, 0.8446215139607426, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,1,"[0.6530612244887086, 1.9629629629637, 'optimal', 'optimal']","[-1.0376341655460935e-13, 1.000000000001881, 'optimal', 'optimal']","[-3.7269604446157246e-14, 1.0000000000025542, 'optimal', 'optimal']","[-2.5642264260278617e-14, 1.0000000000014833, 'optimal', 'optimal']","[-2.3145810921996255e-14, 0.7297808012212315, 'optimal', 'optimal']","[-2.458885537210102e-14, 0.7297808012234425, 'optimal', 'optimal']","[-2.523950993749642e-14, 0.7297808012260976, 'optimal', 'optimal']","[-2.684625148403989e-14, 0.729780801229536, 'optimal', 'optimal']","[-2.7709421772260816e-14, 0.7297808012118344, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,1,"[0.5172413793041443, 2.2884615385125957, 'optimal', 'optimal']","[-1.75410009620171e-14, 1.0000000000066962, 'optimal', 'optimal']","[-1.7148537182826e-14, 1.0000000000072282, 'optimal', 'optimal']","[-1.6341773975889406e-14, 1.0000000000035103, 'optimal', 'optimal']","[-1.5221656834102695e-14, 1.0000000000020468, 'optimal', 'optimal']","[-1.3818820427070165e-14, 1.0000000000027818, 'optimal', 'optimal']","[-1.2333861225201689e-14, 1.0000000000035505, 'optimal', 'optimal']","[-1.2035644574474779e-14, 1.0000000000000697, 'optimal', 'optimal']","[-1.1811743695765998e-14, 1.0000000000001188, 'optimal', 'optimal']","[-1.1318372210397544e-14, 1.0000000000007712, 'optimal', 'optimal']","[-1.2031122300934811e-14, 1.0000000000016742, 'optimal', 'optimal']","[-1.3069479082628067e-14, 1.000000000001955, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,1,"[3.356249999986097, 10.727272727312021, 'optimal', 'optimal']","[-3.029113122279717e-14, 1.0000000000005558, 'optimal', 'optimal']","[-5.078015695492203e-14, 0.999999999994422, 'optimal', 'optimal']","[-5.296786542409987e-14, 0.9999999999935105, 'optimal', 'optimal']","[-4.962360215182243e-14, 0.9999999999927304, 'optimal', 'optimal']","[-4.621739878339553e-14, 0.9999999999927723, 'optimal', 'optimal']","[-4.615699856489224e-14, 0.9999999999957759, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
